,date_day,season,year,month,hour,day,workingday,weather,temp,atemp,hum,casual_user,registered_user,total_user,season_label,year_label,month_label,day_label,weather_label,workingday_label
14986,2012-09-21,3,1,9,15,5,1,1,0.7,0.6515,0.54,90,333,423,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14987,2012-09-21,3,1,9,16,5,1,1,0.7,0.6515,0.54,103,464,567,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14988,2012-09-21,3,1,9,17,5,1,1,0.68,0.6364,0.57,107,739,846,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14989,2012-09-21,3,1,9,18,5,1,1,0.66,0.6212,0.61,106,699,805,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14990,2012-09-21,3,1,9,19,5,1,1,0.64,0.6061,0.65,95,493,588,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14991,2012-09-21,3,1,9,20,5,1,1,0.62,0.6061,0.69,54,315,369,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14992,2012-09-21,3,1,9,21,5,1,1,0.6,0.5909,0.73,46,266,312,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14993,2012-09-21,3,1,9,22,5,1,1,0.6,0.5909,0.73,47,248,295,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14994,2012-09-21,3,1,9,23,5,1,1,0.6,0.5909,0.73,23,163,186,fall,2012,September,Friday,Clear/Partly cloudy,Weekday
14995,2012-09-22,3,1,9,0,6,0,1,0.6,0.5909,0.73,32,140,172,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
14996,2012-09-22,3,1,9,1,6,0,1,0.58,0.5455,0.83,18,106,124,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
14997,2012-09-22,3,1,9,2,6,0,1,0.56,0.5303,0.88,10,73,83,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
14998,2012-09-22,3,1,9,3,6,0,1,0.56,0.5303,0.83,6,39,45,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
14999,2012-09-22,3,1,9,4,6,0,1,0.56,0.5303,0.83,5,10,15,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15000,2012-09-22,3,1,9,5,6,0,1,0.56,0.5303,0.83,2,15,17,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15001,2012-09-22,3,1,9,6,6,0,1,0.56,0.5303,0.83,6,35,41,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15002,2012-09-22,3,1,9,7,6,0,1,0.58,0.5455,0.78,7,70,77,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15003,2012-09-22,3,1,9,8,6,0,1,0.6,0.5909,0.73,21,197,218,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15004,2012-09-22,3,1,9,9,6,0,1,0.64,0.6061,0.69,88,289,377,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15005,2012-09-22,3,1,9,10,6,0,1,0.66,0.6212,0.65,124,350,474,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15006,2012-09-22,3,1,9,11,6,0,1,0.7,0.6515,0.58,189,437,626,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15007,2012-09-22,3,1,9,12,6,0,1,0.72,0.6667,0.54,228,460,688,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15008,2012-09-22,3,1,9,13,6,0,1,0.74,0.6667,0.51,273,434,707,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15009,2012-09-22,3,1,9,14,6,0,1,0.76,0.6818,0.48,250,404,654,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15010,2012-09-22,3,1,9,15,6,0,1,0.74,0.6667,0.48,307,443,750,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15011,2012-09-22,3,1,9,16,6,0,1,0.74,0.6667,0.51,253,427,680,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15012,2012-09-22,3,1,9,17,6,0,1,0.74,0.6667,0.51,195,451,646,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15013,2012-09-22,3,1,9,18,6,0,1,0.72,0.6667,0.54,171,427,598,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15014,2012-09-22,3,1,9,19,6,0,1,0.7,0.6515,0.58,99,308,407,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15015,2012-09-22,3,1,9,20,6,0,1,0.7,0.6515,0.54,76,249,325,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15016,2012-09-22,3,1,9,21,6,0,1,0.64,0.6212,0.57,59,202,261,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15017,2012-09-22,3,1,9,22,6,0,1,0.62,0.6212,0.57,59,180,239,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15018,2012-09-22,3,1,9,23,6,0,1,0.62,0.6212,0.5,34,137,171,fall,2012,September,Saturday,Clear/Partly cloudy,Weekend
15019,2012-09-23,4,1,9,0,0,0,1,0.62,0.6212,0.38,34,146,180,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15020,2012-09-23,4,1,9,1,0,0,1,0.54,0.5152,0.52,23,119,142,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15021,2012-09-23,4,1,9,2,0,0,1,0.52,0.5,0.48,18,77,95,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15022,2012-09-23,4,1,9,3,0,0,1,0.48,0.4697,0.55,13,41,54,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15023,2012-09-23,4,1,9,4,0,0,1,0.46,0.4545,0.55,1,9,10,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15024,2012-09-23,4,1,9,5,0,0,1,0.46,0.4545,0.59,1,5,6,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15025,2012-09-23,4,1,9,6,0,0,1,0.44,0.4394,0.62,5,11,16,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15026,2012-09-23,4,1,9,7,0,0,1,0.46,0.4545,0.59,9,48,57,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15027,2012-09-23,4,1,9,8,0,0,1,0.48,0.4697,0.55,38,137,175,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15028,2012-09-23,4,1,9,9,0,0,1,0.5,0.4848,0.51,71,205,276,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15029,2012-09-23,4,1,9,10,0,0,1,0.54,0.5152,0.45,138,351,489,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15030,2012-09-23,4,1,9,11,0,0,1,0.56,0.5303,0.46,186,384,570,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15031,2012-09-23,4,1,9,12,0,0,1,0.56,0.5303,0.43,250,526,776,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15032,2012-09-23,4,1,9,13,0,0,1,0.6,0.6212,0.38,257,445,702,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15033,2012-09-23,4,1,9,14,0,0,1,0.6,0.6212,0.38,266,400,666,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15034,2012-09-23,4,1,9,15,0,0,1,0.6,0.6212,0.33,265,375,640,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15035,2012-09-23,4,1,9,16,0,0,1,0.6,0.6212,0.33,254,437,691,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15036,2012-09-23,4,1,9,17,0,0,1,0.56,0.5303,0.35,227,496,723,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15037,2012-09-23,4,1,9,18,0,0,1,0.54,0.5152,0.37,135,405,540,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15038,2012-09-23,4,1,9,19,0,0,1,0.52,0.5,0.42,82,331,413,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15039,2012-09-23,4,1,9,20,0,0,1,0.52,0.5,0.42,60,192,252,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15040,2012-09-23,4,1,9,21,0,0,2,0.52,0.5,0.48,51,145,196,winter,2012,September,Sunday,Mist/Cloudy,Weekend
15041,2012-09-23,4,1,9,22,0,0,1,0.52,0.5,0.48,40,98,138,winter,2012,September,Sunday,Clear/Partly cloudy,Weekend
15042,2012-09-23,4,1,9,23,0,0,2,0.5,0.4848,0.59,30,70,100,winter,2012,September,Sunday,Mist/Cloudy,Weekend
15043,2012-09-24,4,1,9,0,1,1,1,0.46,0.4545,0.63,10,54,64,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15044,2012-09-24,4,1,9,1,1,1,1,0.46,0.4545,0.67,6,12,18,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15045,2012-09-24,4,1,9,2,1,1,2,0.46,0.4545,0.63,0,8,8,winter,2012,September,Monday,Mist/Cloudy,Weekday
15046,2012-09-24,4,1,9,3,1,1,1,0.46,0.4545,0.63,0,5,5,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15047,2012-09-24,4,1,9,4,1,1,1,0.44,0.4394,0.67,0,8,8,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15048,2012-09-24,4,1,9,5,1,1,1,0.46,0.4545,0.63,2,35,37,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15049,2012-09-24,4,1,9,6,1,1,1,0.46,0.4545,0.59,6,162,168,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15050,2012-09-24,4,1,9,7,1,1,1,0.46,0.4545,0.67,17,513,530,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15051,2012-09-24,4,1,9,8,1,1,1,0.5,0.4848,0.55,31,719,750,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15052,2012-09-24,4,1,9,9,1,1,1,0.52,0.5,0.52,42,286,328,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15053,2012-09-24,4,1,9,10,1,1,1,0.54,0.5152,0.49,52,146,198,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15054,2012-09-24,4,1,9,11,1,1,1,0.56,0.5303,0.37,71,167,238,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15055,2012-09-24,4,1,9,12,1,1,1,0.56,0.5303,0.35,77,265,342,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15056,2012-09-24,4,1,9,13,1,1,1,0.6,0.6212,0.31,80,248,328,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15057,2012-09-24,4,1,9,14,1,1,1,0.6,0.6061,0.28,77,226,303,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15058,2012-09-24,4,1,9,15,1,1,1,0.6,0.6212,0.31,84,216,300,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15059,2012-09-24,4,1,9,16,1,1,1,0.58,0.5455,0.3,99,417,516,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15060,2012-09-24,4,1,9,17,1,1,1,0.58,0.5455,0.3,89,809,898,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15061,2012-09-24,4,1,9,18,1,1,1,0.54,0.5152,0.37,95,758,853,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15062,2012-09-24,4,1,9,19,1,1,1,0.52,0.5,0.39,56,534,590,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15063,2012-09-24,4,1,9,20,1,1,1,0.52,0.5,0.52,52,380,432,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15064,2012-09-24,4,1,9,21,1,1,1,0.5,0.4848,0.51,26,230,256,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15065,2012-09-24,4,1,9,22,1,1,1,0.5,0.4848,0.51,18,154,172,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15066,2012-09-24,4,1,9,23,1,1,1,0.46,0.4545,0.63,11,83,94,winter,2012,September,Monday,Clear/Partly cloudy,Weekday
15067,2012-09-25,4,1,9,0,2,1,1,0.46,0.4545,0.67,8,56,64,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15068,2012-09-25,4,1,9,1,2,1,1,0.44,0.4394,0.72,2,11,13,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15069,2012-09-25,4,1,9,2,2,1,1,0.42,0.4242,0.77,5,9,14,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15070,2012-09-25,4,1,9,3,2,1,1,0.42,0.4242,0.71,2,3,5,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15071,2012-09-25,4,1,9,4,2,1,1,0.42,0.4242,0.71,2,7,9,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15072,2012-09-25,4,1,9,5,2,1,1,0.42,0.4242,0.77,1,46,47,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15073,2012-09-25,4,1,9,6,2,1,1,0.44,0.4394,0.77,5,189,194,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15074,2012-09-25,4,1,9,7,2,1,1,0.44,0.4394,0.77,17,539,556,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15075,2012-09-25,4,1,9,8,2,1,1,0.48,0.4697,0.67,41,764,805,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15076,2012-09-25,4,1,9,9,2,1,1,0.54,0.5152,0.56,28,381,409,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15077,2012-09-25,4,1,9,10,2,1,1,0.56,0.5303,0.52,45,125,170,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15078,2012-09-25,4,1,9,11,2,1,1,0.6,0.6212,0.46,63,155,218,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15079,2012-09-25,4,1,9,12,2,1,1,0.62,0.6212,0.43,69,233,302,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15080,2012-09-25,4,1,9,13,2,1,1,0.64,0.6212,0.47,48,257,305,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15081,2012-09-25,4,1,9,14,2,1,1,0.66,0.6212,0.39,80,213,293,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15082,2012-09-25,4,1,9,15,2,1,1,0.66,0.6212,0.36,56,247,303,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15083,2012-09-25,4,1,9,16,2,1,1,0.66,0.6212,0.39,59,436,495,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15084,2012-09-25,4,1,9,17,2,1,1,0.66,0.6212,0.39,107,860,967,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15085,2012-09-25,4,1,9,18,2,1,1,0.64,0.6212,0.41,64,758,822,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15086,2012-09-25,4,1,9,19,2,1,1,0.62,0.6212,0.5,49,490,539,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15087,2012-09-25,4,1,9,20,2,1,1,0.6,0.6212,0.56,37,388,425,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15088,2012-09-25,4,1,9,21,2,1,1,0.6,0.6212,0.56,34,263,297,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15089,2012-09-25,4,1,9,22,2,1,1,0.6,0.6212,0.56,14,174,188,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15090,2012-09-25,4,1,9,23,2,1,1,0.6,0.6212,0.56,9,89,98,winter,2012,September,Tuesday,Clear/Partly cloudy,Weekday
15091,2012-09-26,4,1,9,0,3,1,1,0.58,0.5455,0.64,6,34,40,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15092,2012-09-26,4,1,9,1,3,1,1,0.58,0.5455,0.64,10,19,29,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15093,2012-09-26,4,1,9,2,3,1,2,0.58,0.5455,0.64,2,15,17,winter,2012,September,Wednesday,Mist/Cloudy,Weekday
15094,2012-09-26,4,1,9,3,3,1,2,0.58,0.5455,0.64,4,6,10,winter,2012,September,Wednesday,Mist/Cloudy,Weekday
15095,2012-09-26,4,1,9,4,3,1,1,0.56,0.5303,0.73,2,12,14,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15096,2012-09-26,4,1,9,5,3,1,1,0.56,0.5303,0.73,1,35,36,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15097,2012-09-26,4,1,9,6,3,1,1,0.54,0.5152,0.73,3,179,182,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15098,2012-09-26,4,1,9,7,3,1,1,0.54,0.5152,0.77,9,523,532,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15099,2012-09-26,4,1,9,8,3,1,1,0.56,0.5303,0.73,30,808,838,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15100,2012-09-26,4,1,9,9,3,1,1,0.6,0.6061,0.64,27,307,334,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15101,2012-09-26,4,1,9,10,3,1,1,0.6,0.5909,0.73,29,156,185,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15102,2012-09-26,4,1,9,11,3,1,1,0.64,0.6212,0.61,46,181,227,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15103,2012-09-26,4,1,9,12,3,1,1,0.68,0.6364,0.61,56,260,316,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15104,2012-09-26,4,1,9,13,3,1,1,0.7,0.6515,0.58,67,273,340,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15105,2012-09-26,4,1,9,14,3,1,1,0.74,0.6667,0.48,60,217,277,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15106,2012-09-26,4,1,9,15,3,1,1,0.74,0.6667,0.48,69,231,300,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15107,2012-09-26,4,1,9,16,3,1,1,0.74,0.6667,0.45,71,397,468,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15108,2012-09-26,4,1,9,17,3,1,1,0.74,0.6667,0.48,77,876,953,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15109,2012-09-26,4,1,9,18,3,1,1,0.74,0.6667,0.48,69,815,884,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15110,2012-09-26,4,1,9,19,3,1,1,0.7,0.6515,0.54,38,589,627,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15111,2012-09-26,4,1,9,20,3,1,1,0.66,0.6212,0.69,45,389,434,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15112,2012-09-26,4,1,9,21,3,1,1,0.66,0.6212,0.65,32,328,360,winter,2012,September,Wednesday,Clear/Partly cloudy,Weekday
15113,2012-09-26,4,1,9,22,3,1,3,0.62,0.6061,0.69,21,194,215,winter,2012,September,Wednesday,Light Snow/Rain,Weekday
15114,2012-09-26,4,1,9,23,3,1,2,0.6,0.5758,0.78,13,102,115,winter,2012,September,Wednesday,Mist/Cloudy,Weekday
15115,2012-09-27,4,1,9,0,4,1,1,0.6,0.5758,0.78,5,60,65,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15116,2012-09-27,4,1,9,1,4,1,1,0.6,0.5758,0.78,5,16,21,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15117,2012-09-27,4,1,9,2,4,1,1,0.6,0.5758,0.78,3,13,16,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15118,2012-09-27,4,1,9,3,4,1,1,0.6,0.5758,0.78,0,7,7,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15119,2012-09-27,4,1,9,4,4,1,1,0.56,0.5303,0.94,2,6,8,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15120,2012-09-27,4,1,9,5,4,1,1,0.58,0.5455,0.83,2,64,66,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15121,2012-09-27,4,1,9,6,4,1,1,0.56,0.5303,0.88,5,164,169,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15122,2012-09-27,4,1,9,7,4,1,1,0.6,0.5758,0.78,12,546,558,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15123,2012-09-27,4,1,9,8,4,1,1,0.62,0.6061,0.71,20,774,794,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15124,2012-09-27,4,1,9,9,4,1,1,0.66,0.6212,0.65,30,305,335,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15125,2012-09-27,4,1,9,10,4,1,2,0.7,0.6515,0.51,40,168,208,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15126,2012-09-27,4,1,9,11,4,1,2,0.72,0.6667,0.51,67,227,294,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15127,2012-09-27,4,1,9,12,4,1,2,0.74,0.6667,0.48,63,272,335,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15128,2012-09-27,4,1,9,13,4,1,2,0.74,0.6667,0.48,61,265,326,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15129,2012-09-27,4,1,9,14,4,1,2,0.76,0.6818,0.45,44,214,258,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15130,2012-09-27,4,1,9,15,4,1,2,0.76,0.6818,0.45,41,255,296,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15131,2012-09-27,4,1,9,16,4,1,2,0.72,0.6667,0.58,73,399,472,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15132,2012-09-27,4,1,9,17,4,1,2,0.66,0.6212,0.69,87,818,905,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15133,2012-09-27,4,1,9,18,4,1,2,0.66,0.6212,0.69,77,822,899,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15134,2012-09-27,4,1,9,19,4,1,1,0.66,0.6212,0.65,48,511,559,winter,2012,September,Thursday,Clear/Partly cloudy,Weekday
15135,2012-09-27,4,1,9,20,4,1,2,0.64,0.6061,0.69,45,412,457,winter,2012,September,Thursday,Mist/Cloudy,Weekday
15136,2012-09-27,4,1,9,21,4,1,3,0.62,0.5758,0.83,18,235,253,winter,2012,September,Thursday,Light Snow/Rain,Weekday
15137,2012-09-27,4,1,9,22,4,1,3,0.62,0.5758,0.83,2,45,47,winter,2012,September,Thursday,Light Snow/Rain,Weekday
15138,2012-09-27,4,1,9,23,4,1,3,0.62,0.5758,0.83,1,44,45,winter,2012,September,Thursday,Light Snow/Rain,Weekday
15139,2012-09-28,4,1,9,0,5,1,3,0.6,0.5455,0.88,2,15,17,winter,2012,September,Friday,Light Snow/Rain,Weekday
15140,2012-09-28,4,1,9,1,5,1,3,0.6,0.5455,0.88,0,13,13,winter,2012,September,Friday,Light Snow/Rain,Weekday
15141,2012-09-28,4,1,9,2,5,1,3,0.6,0.5455,0.88,1,9,10,winter,2012,September,Friday,Light Snow/Rain,Weekday
15142,2012-09-28,4,1,9,3,5,1,2,0.6,0.5606,0.83,0,7,7,winter,2012,September,Friday,Mist/Cloudy,Weekday
15143,2012-09-28,4,1,9,4,5,1,3,0.56,0.5303,0.88,2,10,12,winter,2012,September,Friday,Light Snow/Rain,Weekday
15144,2012-09-28,4,1,9,5,5,1,1,0.56,0.5303,0.88,1,37,38,winter,2012,September,Friday,Clear/Partly cloudy,Weekday
15145,2012-09-28,4,1,9,6,5,1,2,0.56,0.5303,0.94,2,136,138,winter,2012,September,Friday,Mist/Cloudy,Weekday
15146,2012-09-28,4,1,9,7,5,1,2,0.56,0.5303,0.94,10,384,394,winter,2012,September,Friday,Mist/Cloudy,Weekday
15147,2012-09-28,4,1,9,8,5,1,1,0.6,0.5606,0.83,31,674,705,winter,2012,September,Friday,Clear/Partly cloudy,Weekday
15148,2012-09-28,4,1,9,9,5,1,2,0.62,0.5758,0.83,27,399,426,winter,2012,September,Friday,Mist/Cloudy,Weekday
15149,2012-09-28,4,1,9,10,5,1,2,0.64,0.5909,0.78,51,194,245,winter,2012,September,Friday,Mist/Cloudy,Weekday
15150,2012-09-28,4,1,9,11,5,1,2,0.66,0.6212,0.69,109,252,361,winter,2012,September,Friday,Mist/Cloudy,Weekday
15151,2012-09-28,4,1,9,12,5,1,2,0.7,0.6515,0.54,94,286,380,winter,2012,September,Friday,Mist/Cloudy,Weekday
15152,2012-09-28,4,1,9,13,5,1,2,0.7,0.6515,0.51,106,304,410,winter,2012,September,Friday,Mist/Cloudy,Weekday
15153,2012-09-28,4,1,9,14,5,1,2,0.7,0.6515,0.54,105,294,399,winter,2012,September,Friday,Mist/Cloudy,Weekday
15154,2012-09-28,4,1,9,15,5,1,2,0.68,0.6364,0.54,104,288,392,winter,2012,September,Friday,Mist/Cloudy,Weekday
15155,2012-09-28,4,1,9,16,5,1,2,0.66,0.6212,0.5,83,419,502,winter,2012,September,Friday,Mist/Cloudy,Weekday
15156,2012-09-28,4,1,9,17,5,1,2,0.66,0.6212,0.54,101,707,808,winter,2012,September,Friday,Mist/Cloudy,Weekday
15157,2012-09-28,4,1,9,18,5,1,2,0.64,0.6212,0.5,58,609,667,winter,2012,September,Friday,Mist/Cloudy,Weekday
15158,2012-09-28,4,1,9,19,5,1,3,0.62,0.6212,0.5,38,470,508,winter,2012,September,Friday,Light Snow/Rain,Weekday
15159,2012-09-28,4,1,9,20,5,1,3,0.6,0.6212,0.53,32,304,336,winter,2012,September,Friday,Light Snow/Rain,Weekday
15160,2012-09-28,4,1,9,21,5,1,3,0.6,0.6212,0.53,32,205,237,winter,2012,September,Friday,Light Snow/Rain,Weekday
15161,2012-09-28,4,1,9,22,5,1,2,0.58,0.5455,0.53,30,190,220,winter,2012,September,Friday,Mist/Cloudy,Weekday
15162,2012-09-28,4,1,9,23,5,1,2,0.56,0.5303,0.56,26,164,190,winter,2012,September,Friday,Mist/Cloudy,Weekday
15163,2012-09-29,4,1,9,0,6,0,1,0.54,0.5152,0.6,15,134,149,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15164,2012-09-29,4,1,9,1,6,0,1,0.54,0.5152,0.6,12,89,101,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15165,2012-09-29,4,1,9,2,6,0,2,0.54,0.5152,0.56,12,80,92,winter,2012,September,Saturday,Mist/Cloudy,Weekend
15166,2012-09-29,4,1,9,3,6,0,2,0.52,0.5,0.59,4,25,29,winter,2012,September,Saturday,Mist/Cloudy,Weekend
15167,2012-09-29,4,1,9,4,6,0,1,0.52,0.5,0.59,6,8,14,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15168,2012-09-29,4,1,9,5,6,0,1,0.5,0.4848,0.63,2,13,15,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15169,2012-09-29,4,1,9,6,6,0,1,0.5,0.4848,0.63,4,33,37,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15170,2012-09-29,4,1,9,7,6,0,1,0.48,0.4697,0.67,12,61,73,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15171,2012-09-29,4,1,9,8,6,0,1,0.5,0.4848,0.68,37,174,211,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15172,2012-09-29,4,1,9,9,6,0,1,0.5,0.4848,0.63,69,263,332,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15173,2012-09-29,4,1,9,10,6,0,1,0.54,0.5152,0.56,134,338,472,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15174,2012-09-29,4,1,9,11,6,0,1,0.56,0.5303,0.52,217,446,663,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15175,2012-09-29,4,1,9,12,6,0,1,0.62,0.6212,0.41,191,491,682,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15176,2012-09-29,4,1,9,13,6,0,1,0.62,0.6212,0.41,233,453,686,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
15177,2012-09-29,4,1,9,14,6,0,1,0.6,0.6212,0.4,302,448,750,winter,2012,September,Saturday,Clear/Partly cloudy,Weekend
